Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
25-Nov-2021,05:30,"24,727.60",+16.15,+0.07%,"24,711.33","24,705.23","24,738.16","15,970,649"
25-Nov-2021,05:25,"24,711.45",+19.33,+0.08%,"24,689.98","24,689.98","24,722.25","11,469,847"
25-Nov-2021,05:20,"24,692.12",-2.79,-0.01%,"24,692.15","24,685.20","24,697.07","9,590,589"
25-Nov-2021,05:15,"24,694.91",+1.75,+0.01%,"24,692.18","24,682.04","24,697.36","8,196,309"
25-Nov-2021,05:10,"24,693.16",+9.43,+0.04%,"24,683.51","24,673.57","24,699.56","8,467,086"
25-Nov-2021,05:05,"24,683.73",-31.10,-0.13%,"24,714.58","24,680.86","24,716.11","13,091,376"
25-Nov-2021,04:10,"24,714.83",0.00,0.00%,"24,714.83","24,714.83","24,714.83",0
25-Nov-2021,04:05,"24,714.83",+2.92,+0.01%,"24,714.83","24,714.83","24,714.83","10,500"
25-Nov-2021,04:00,"24,711.91",-12.09,-0.05%,"24,725.34","24,709.00","24,729.06","6,749,116"
25-Nov-2021,03:55,"24,724.00",+6.52,+0.03%,"24,718.62","24,712.77","24,730.22","7,519,918"
25-Nov-2021,03:50,"24,717.48",-6.39,-0.03%,"24,724.09","24,710.10","24,724.09","7,919,285"
25-Nov-2021,03:45,"24,723.87",+43.17,+0.17%,"24,680.79","24,680.20","24,727.02","13,870,479"
25-Nov-2021,03:40,"24,680.70",+3.08,+0.01%,"24,677.94","24,665.88","24,685.86","11,490,844"
25-Nov-2021,03:35,"24,677.62",+17.04,+0.07%,"24,660.58","24,658.68","24,678.35","14,570,967"
25-Nov-2021,03:30,"24,660.58",+7.79,+0.03%,"24,652.79","24,649.43","24,663.28","8,232,279"
25-Nov-2021,03:25,"24,652.79",+24.27,+0.10%,"24,629.70","24,626.29","24,662.41","10,855,696"
25-Nov-2021,03:20,"24,628.52",+6.29,+0.03%,"24,622.84","24,610.87","24,629.17","10,565,121"
25-Nov-2021,03:15,"24,622.23",-3.15,-0.01%,"24,629.44","24,617.47","24,640.33","15,774,094"
25-Nov-2021,03:10,"24,625.38",-7.84,-0.03%,"24,632.53","24,617.01","24,636.30","15,055,003"
25-Nov-2021,03:05,"24,633.22",-4.75,-0.02%,"24,640.92","24,631.87","24,647.50","11,147,080"
25-Nov-2021,03:00,"24,637.97",-0.16,-0.00%,"24,638.22","24,632.11","24,655.85","15,684,356"
25-Nov-2021,02:55,"24,638.13",-1.01,-0.00%,"24,640.22","24,629.86","24,643.10","12,201,202"
25-Nov-2021,02:50,"24,639.14",+14.88,+0.06%,"24,623.05","24,614.15","24,640.43","11,188,671"
25-Nov-2021,02:45,"24,624.26",-6.92,-0.03%,"24,631.92","24,623.78","24,650.22","11,330,063"
25-Nov-2021,02:40,"24,631.18",-22.37,-0.09%,"24,656.03","24,631.18","24,657.10","9,823,077"
25-Nov-2021,02:35,"24,653.55",-18.21,-0.07%,"24,674.05","24,653.10","24,679.00","13,977,542"
25-Nov-2021,02:30,"24,671.76",+34.54,+0.14%,"24,639.16","24,634.96","24,674.79","14,395,920"
25-Nov-2021,02:25,"24,637.22",+8.96,+0.04%,"24,629.92","24,616.88","24,642.31","16,509,889"
25-Nov-2021,02:20,"24,628.26",+27.10,+0.11%,"24,599.69","24,593.70","24,635.40","19,800,808"
25-Nov-2021,02:15,"24,601.16",+17.07,+0.07%,"24,583.23","24,580.45","24,605.96","13,662,696"
25-Nov-2021,02:10,"24,584.09",+7.48,+0.03%,"24,576.06","24,556.71","24,584.09","14,478,706"
25-Nov-2021,02:05,"24,576.61",+30.45,+0.12%,"24,549.02","24,543.58","24,596.40","28,768,348"
25-Nov-2021,02:00,"24,546.16",-36.56,-0.15%,"24,578.88","24,532.82","24,581.93","44,975,803"
25-Nov-2021,01:55,"24,582.72",-18.14,-0.07%,"24,600.18","24,575.96","24,603.00","20,932,356"
25-Nov-2021,01:50,"24,600.86",-27.41,-0.11%,"24,632.94","24,598.54","24,633.59","31,056,642"
25-Nov-2021,01:45,"24,628.27",-6.51,-0.03%,"24,634.33","24,602.25","24,655.49","55,103,305"
25-Nov-2021,01:40,"24,634.78",+13.49,+0.05%,"24,623.69","24,619.42","24,652.79","47,195,530"
25-Nov-2021,01:35,"24,621.29",-78.40,-0.32%,"24,683.51","24,610.41","24,683.51","50,657,220"
25-Nov-2021,01:25,"24,699.69",+14.19,+0.06%,"24,699.69","24,699.69","24,699.69","29,052,014"
24-Nov-2021,08:10,"24,685.50",-4.38,-0.02%,"24,685.50","24,685.50","24,685.50","130,063,200"
24-Nov-2021,08:05,"24,689.88",-1.47,-0.01%,"24,689.88","24,689.88","24,689.88","168,600"
24-Nov-2021,08:00,"24,691.35",+32.60,+0.13%,"24,661.20","24,661.20","24,693.55","33,926,283"
24-Nov-2021,07:55,"24,658.75",-11.50,-0.05%,"24,670.64","24,655.91","24,675.74","50,695,604"
24-Nov-2021,07:50,"24,670.25",+5.39,+0.02%,"24,663.48","24,657.28","24,674.94","25,544,022"
24-Nov-2021,07:45,"24,664.86",-4.96,-0.02%,"24,672.14","24,639.29","24,676.52","37,245,741"
24-Nov-2021,07:40,"24,669.82",-33.28,-0.13%,"24,699.72","24,669.82","24,702.55","25,622,148"
24-Nov-2021,07:35,"24,703.10",-43.44,-0.18%,"24,744.29","24,699.26","24,749.49","36,981,561"
24-Nov-2021,07:30,"24,746.54",-14.16,-0.06%,"24,757.36","24,743.70","24,763.85","38,533,067"
24-Nov-2021,07:25,"24,760.70",-3.44,-0.01%,"24,763.26","24,739.87","24,764.15","24,457,388"
24-Nov-2021,07:20,"24,764.14",-29.68,-0.12%,"24,790.30","24,760.54","24,791.83","22,970,307"
24-Nov-2021,07:15,"24,793.82",-2.26,-0.01%,"24,797.12","24,788.05","24,804.46","15,539,164"
24-Nov-2021,07:10,"24,796.08",+5.20,+0.02%,"24,790.91","24,780.97","24,808.99","20,788,639"
24-Nov-2021,07:05,"24,790.88",+8.16,+0.03%,"24,784.96","24,775.25","24,793.57","11,539,239"
24-Nov-2021,07:00,"24,782.72",+6.41,+0.03%,"24,776.49","24,765.00","24,799.90","21,951,504"
24-Nov-2021,06:55,"24,776.31",+4.77,+0.02%,"24,785.85","24,769.38","24,785.85","13,385,575"
24-Nov-2021,06:50,"24,771.54",-3.82,-0.02%,"24,792.17","24,759.69","24,792.17","22,968,348"
24-Nov-2021,06:45,"24,775.36",-9.83,-0.04%,"24,782.80","24,774.72","24,804.42","26,132,649"
24-Nov-2021,06:40,"24,785.19",-7.39,-0.03%,"24,793.71","24,781.12","24,799.23","17,954,235"
24-Nov-2021,06:35,"24,792.58",-9.48,-0.04%,"24,803.65","24,785.50","24,805.32","14,514,305"
24-Nov-2021,06:30,"24,802.06",-7.22,-0.03%,"24,805.66","24,791.40","24,807.95","17,096,412"
24-Nov-2021,06:25,"24,809.28",+16.05,+0.06%,"24,793.23","24,782.53","24,815.77","21,893,467"
24-Nov-2021,06:20,"24,793.23",-25.09,-0.10%,"24,816.85","24,779.70","24,820.48","16,973,802"
24-Nov-2021,06:15,"24,818.32",-7.91,-0.03%,"24,827.59","24,818.32","24,834.39","16,825,082"
24-Nov-2021,06:10,"24,826.23",-13.36,-0.05%,"24,839.77","24,820.05","24,843.01","14,272,472"
24-Nov-2021,06:05,"24,839.59",+12.16,+0.05%,"24,827.17","24,814.40","24,851.53","25,411,993"
24-Nov-2021,06:00,"24,827.43",+7.04,+0.03%,"24,819.93","24,812.45","24,828.43","25,993,524"
24-Nov-2021,05:55,"24,820.39",+59.28,+0.24%,"24,765.44","24,756.83","24,820.39","18,350,226"
24-Nov-2021,05:50,"24,761.11",+8.74,+0.04%,"24,753.62","24,749.32","24,774.24","16,533,987"
24-Nov-2021,05:45,"24,752.37",+11.02,+0.04%,"24,742.30","24,731.45","24,757.34","14,662,582"
24-Nov-2021,05:40,"24,741.35",-22.85,-0.09%,"24,764.74","24,734.90","24,765.81","15,649,295"
24-Nov-2021,05:35,"24,764.20",+63.81,+0.26%,"24,696.79","24,694.99","24,786.85","33,777,824"
24-Nov-2021,05:30,"24,700.39",+30.70,+0.12%,"24,670.45","24,649.25","24,708.54","14,208,581"
24-Nov-2021,05:25,"24,669.69",-11.31,-0.05%,"24,683.09","24,666.26","24,683.98","23,202,524"
24-Nov-2021,05:20,"24,681.00",+27.95,+0.11%,"24,654.66","24,654.66","24,692.12","22,148,182"
24-Nov-2021,05:15,"24,653.05",+29.72,+0.12%,"24,625.50","24,622.11","24,658.73","20,331,846"
24-Nov-2021,05:10,"24,623.33",-1.72,-0.01%,"24,627.91","24,612.18","24,629.97","14,799,503"
24-Nov-2021,05:05,"24,625.05",-10.81,-0.04%,"24,630.97","24,609.33","24,645.20","22,823,914"
24-Nov-2021,04:10,"24,635.86",0.00,0.00%,"24,635.86","24,635.86","24,635.86",0
24-Nov-2021,04:05,"24,635.86",-1.92,-0.01%,"24,635.86","24,635.86","24,635.86","106,600"
24-Nov-2021,04:00,"24,637.78",-1.27,-0.01%,"24,641.66","24,634.86","24,649.05","11,460,502"
24-Nov-2021,03:55,"24,639.05",+10.11,+0.04%,"24,629.38","24,623.85","24,645.18","9,157,440"
24-Nov-2021,03:50,"24,628.94",+1.76,+0.01%,"24,628.29","24,624.82","24,639.67","15,731,362"
24-Nov-2021,03:45,"24,627.18",-14.93,-0.06%,"24,641.25","24,621.54","24,644.83","9,604,405"
24-Nov-2021,03:40,"24,642.11",+1.34,+0.01%,"24,641.16","24,634.38","24,647.90","11,448,295"
24-Nov-2021,03:35,"24,640.77",+2.25,+0.01%,"24,640.31","24,631.58","24,646.59","13,691,194"
24-Nov-2021,03:30,"24,638.52",+26.53,+0.11%,"24,611.32","24,610.59","24,641.04","14,250,746"
24-Nov-2021,03:25,"24,611.99",+22.35,+0.09%,"24,591.04","24,588.47","24,614.40","17,742,335"
24-Nov-2021,03:20,"24,589.64",+1.52,+0.01%,"24,584.89","24,576.83","24,591.68","12,351,861"
24-Nov-2021,03:15,"24,588.12",+1.01,+0.00%,"24,586.68","24,578.32","24,588.48","17,023,193"
24-Nov-2021,03:10,"24,587.11",-4.95,-0.02%,"24,589.06","24,579.40","24,594.43","18,014,916"
24-Nov-2021,03:05,"24,592.06",-29.93,-0.12%,"24,621.60","24,588.86","24,626.40","18,184,801"
24-Nov-2021,03:00,"24,621.99",-14.31,-0.06%,"24,636.95","24,620.28","24,641.60","20,692,867"
24-Nov-2021,02:55,"24,636.30",+5.12,+0.02%,"24,631.66","24,627.37","24,645.01","27,132,278"
24-Nov-2021,02:50,"24,631.18",+14.12,+0.06%,"24,614.66","24,602.52","24,631.77","30,346,428"
24-Nov-2021,02:45,"24,617.06",-1.51,-0.01%,"24,616.92","24,603.05","24,618.31","23,767,795"
24-Nov-2021,02:40,"24,618.57",-3.47,-0.01%,"24,624.65","24,606.12","24,628.33","33,429,524"
24-Nov-2021,02:35,"24,622.04",+7.15,+0.03%,"24,610.40","24,607.43","24,628.15","40,423,469"
24-Nov-2021,02:30,"24,614.89",+7.09,+0.03%,"24,606.73","24,603.57","24,634.28","32,843,792"
24-Nov-2021,02:25,"24,607.80",-10.02,-0.04%,"24,619.41","24,602.58","24,619.41","13,641,374"
24-Nov-2021,02:20,"24,617.82",+26.87,+0.11%,"24,590.53","24,573.43","24,619.35","29,184,512"
24-Nov-2021,02:15,"24,590.95",+30.19,+0.12%,"24,565.14","24,560.52","24,594.54","23,801,303"
24-Nov-2021,02:10,"24,560.76",-32.32,-0.13%,"24,590.04","24,557.63","24,605.27","37,566,592"
24-Nov-2021,02:05,"24,593.08",-70.16,-0.28%,"24,664.65","24,593.08","24,666.70","38,010,088"
24-Nov-2021,02:00,"24,663.24",-28.89,-0.12%,"24,692.04","24,653.55","24,697.73","40,439,716"
24-Nov-2021,01:55,"24,692.13",+4.43,+0.02%,"24,684.18","24,683.06","24,707.20","39,787,826"
24-Nov-2021,01:50,"24,687.70",+23.58,+0.10%,"24,663.52","24,655.12","24,692.13","39,100,818"
24-Nov-2021,01:45,"24,664.12",-21.40,-0.09%,"24,680.42","24,650.61","24,716.08","57,131,480"
24-Nov-2021,01:40,"24,685.52",-6.43,-0.03%,"24,697.27","24,679.21","24,709.75","57,067,678"
24-Nov-2021,01:35,"24,691.95",+19.85,+0.08%,"24,665.27","24,641.12","24,703.30","60,846,279"
24-Nov-2021,01:25,"24,672.10",+20.52,+0.08%,"24,672.10","24,672.10","24,672.10","31,112,697"
23-Nov-2021,08:10,"24,651.58",-32.63,-0.13%,"24,651.58","24,651.58","24,651.58","150,232,078"
23-Nov-2021,08:05,"24,684.21",-1.84,-0.01%,"24,684.21","24,684.21","24,684.21","104,200"
23-Nov-2021,08:00,"24,686.05",-3.17,-0.01%,"24,687.72","24,668.93","24,693.37","60,326,528"
23-Nov-2021,07:55,"24,689.22",+33.63,+0.14%,"24,659.43","24,650.49","24,690.18","36,773,937"
23-Nov-2021,07:50,"24,655.59",+5.13,+0.02%,"24,651.61","24,648.10","24,663.23","20,183,256"
23-Nov-2021,07:45,"24,650.46",-2.47,-0.01%,"24,657.44","24,646.03","24,663.07","42,192,902"
23-Nov-2021,07:40,"24,652.93",-30.55,-0.12%,"24,685.09","24,647.13","24,686.84","32,563,708"
23-Nov-2021,07:35,"24,683.48",-8.31,-0.03%,"24,689.23","24,681.02","24,693.46","30,125,078"
23-Nov-2021,07:30,"24,691.79",+4.00,+0.02%,"24,689.24","24,678.76","24,697.82","20,093,629"
23-Nov-2021,07:25,"24,687.79",+2.41,+0.01%,"24,686.89","24,680.71","24,692.79","21,201,122"
23-Nov-2021,07:20,"24,685.38",+15.39,+0.06%,"24,673.30","24,670.99","24,685.38","13,812,771"
23-Nov-2021,07:15,"24,669.99",+1.20,+0.00%,"24,669.14","24,657.04","24,673.32","22,546,983"
23-Nov-2021,07:10,"24,668.79",-10.41,-0.04%,"24,681.33","24,668.79","24,695.74","18,927,352"
23-Nov-2021,07:05,"24,679.20",-26.33,-0.11%,"24,705.92","24,675.00","24,706.35","17,926,723"
23-Nov-2021,07:00,"24,705.53",+2.53,+0.01%,"24,705.37","24,694.56","24,722.49","17,363,337"
23-Nov-2021,06:55,"24,703.00",+30.71,+0.12%,"24,674.12","24,665.93","24,703.00","21,774,306"
23-Nov-2021,06:50,"24,672.29",+1.04,+0.00%,"24,671.54","24,667.59","24,680.83","12,812,048"
23-Nov-2021,06:45,"24,671.25",-2.05,-0.01%,"24,671.92","24,665.01","24,676.31","12,621,576"
23-Nov-2021,06:40,"24,673.30",+3.72,+0.02%,"24,667.27","24,665.84","24,677.57","10,246,810"
23-Nov-2021,06:35,"24,669.58",+2.02,+0.01%,"24,664.58","24,658.40","24,680.33","27,324,268"
23-Nov-2021,06:30,"24,667.56",+6.88,+0.03%,"24,656.65","24,649.96","24,671.34","8,502,794"
23-Nov-2021,06:25,"24,660.68",-11.32,-0.05%,"24,674.14","24,656.92","24,674.14","18,884,557"
23-Nov-2021,06:20,"24,672.00",+13.39,+0.05%,"24,658.42","24,656.22","24,678.57","15,174,750"
23-Nov-2021,06:15,"24,658.61",-13.53,-0.05%,"24,672.79","24,654.78","24,677.21","9,498,183"
23-Nov-2021,06:10,"24,672.14",+1.06,+0.00%,"24,670.93","24,663.33","24,677.52","14,038,321"
23-Nov-2021,06:05,"24,671.08",+22.88,+0.09%,"24,649.20","24,638.02","24,672.32","11,291,234"
23-Nov-2021,06:00,"24,648.20",+15.24,+0.06%,"24,632.79","24,631.66","24,651.89","15,028,770"
23-Nov-2021,05:55,"24,632.96",+4.16,+0.02%,"24,629.47","24,629.06","24,645.08","16,211,088"
23-Nov-2021,05:50,"24,628.80",+3.24,+0.01%,"24,624.68","24,618.74","24,635.12","29,751,135"
23-Nov-2021,05:45,"24,625.56",-36.84,-0.15%,"24,660.24","24,624.67","24,662.69","20,534,011"
23-Nov-2021,05:40,"24,662.40",-4.53,-0.02%,"24,666.67","24,658.20","24,672.88","8,823,721"
23-Nov-2021,05:35,"24,666.93",-0.16,-0.00%,"24,665.78","24,659.23","24,674.11","15,473,528"
23-Nov-2021,05:30,"24,667.09",-16.20,-0.07%,"24,683.05","24,664.52","24,686.24","12,259,309"
23-Nov-2021,05:25,"24,683.29",+2.61,+0.01%,"24,683.69","24,677.20","24,689.98","7,433,579"
23-Nov-2021,05:20,"24,680.68",-8.62,-0.03%,"24,687.99","24,680.68","24,696.73","7,641,772"
23-Nov-2021,05:15,"24,689.30",-2.04,-0.01%,"24,690.32","24,682.49","24,695.08","12,635,595"
23-Nov-2021,05:10,"24,691.34",+17.78,+0.07%,"24,676.47","24,674.23","24,695.43","9,649,639"
23-Nov-2021,05:05,"24,673.56",-24.93,-0.10%,"24,701.34","24,673.56","24,705.81","29,863,687"
23-Nov-2021,04:10,"24,698.49",0.00,0.00%,"24,698.49","24,698.49","24,698.49",0
23-Nov-2021,04:05,"24,698.49",0.00,0.00%,"24,698.49","24,698.49","24,698.49",600
23-Nov-2021,04:00,"24,698.49",+1.56,+0.01%,"24,697.57","24,692.64","24,706.40","12,595,982"
23-Nov-2021,03:55,"24,696.93",-7.64,-0.03%,"24,702.97","24,685.22","24,710.10","12,350,264"
23-Nov-2021,03:50,"24,704.57",-17.09,-0.07%,"24,720.09","24,702.39","24,722.45","9,425,470"
23-Nov-2021,03:45,"24,721.66",-11.63,-0.05%,"24,733.44","24,718.73","24,739.60","7,734,582"
23-Nov-2021,03:40,"24,733.29",-27.74,-0.11%,"24,759.62","24,727.00","24,763.12","11,905,689"
23-Nov-2021,03:35,"24,761.03",-26.40,-0.11%,"24,786.99","24,755.83","24,786.99","10,132,566"
23-Nov-2021,03:30,"24,787.43",+68.14,+0.28%,"24,723.58","24,720.45","24,794.72","51,011,592"
23-Nov-2021,03:25,"24,719.29",+6.79,+0.03%,"24,709.23","24,701.39","24,723.86","22,927,535"
23-Nov-2021,03:20,"24,712.50",+10.04,+0.04%,"24,699.11","24,699.11","24,721.80","8,176,530"
23-Nov-2021,03:15,"24,702.46",-10.67,-0.04%,"24,711.04","24,699.54","24,713.10","9,716,314"
23-Nov-2021,03:10,"24,713.13",+1.40,+0.01%,"24,710.90","24,688.74","24,713.13","16,243,480"
23-Nov-2021,03:05,"24,711.73",+16.19,+0.07%,"24,697.41","24,697.41","24,726.16","17,764,140"
23-Nov-2021,03:00,"24,695.54",+3.53,+0.01%,"24,694.35","24,684.29","24,697.31","14,528,606"
23-Nov-2021,02:55,"24,692.01",+19.64,+0.08%,"24,673.62","24,672.84","24,694.75","19,149,938"
23-Nov-2021,02:50,"24,672.37",+11.67,+0.05%,"24,660.89","24,660.22","24,677.78","24,611,254"
23-Nov-2021,02:45,"24,660.70",-16.07,-0.07%,"24,673.67","24,655.46","24,683.47","19,495,410"
23-Nov-2021,02:40,"24,676.77",-2.02,-0.01%,"24,678.70","24,672.80","24,687.73","21,003,175"
23-Nov-2021,02:35,"24,678.79",-7.52,-0.03%,"24,685.53","24,669.90","24,690.95","15,940,794"
23-Nov-2021,02:30,"24,686.31",-4.04,-0.02%,"24,688.20","24,653.32","24,692.83","20,833,272"
23-Nov-2021,02:25,"24,690.35",+13.16,+0.05%,"24,676.55","24,676.19","24,701.90","9,591,404"
23-Nov-2021,02:20,"24,677.19",-41.46,-0.17%,"24,717.65","24,675.61","24,729.62","11,506,180"
23-Nov-2021,02:15,"24,718.65",+31.52,+0.13%,"24,690.50","24,687.27","24,718.86","15,455,191"
23-Nov-2021,02:10,"24,687.13",-2.86,-0.01%,"24,688.10","24,681.48","24,704.74","20,218,938"
23-Nov-2021,02:05,"24,689.99",+24.65,+0.10%,"24,666.65","24,648.18","24,693.23","16,818,323"
23-Nov-2021,02:00,"24,665.34",-50.27,-0.20%,"24,712.13","24,656.44","24,713.04","22,040,195"
23-Nov-2021,01:55,"24,715.61",+17.55,+0.07%,"24,696.81","24,695.77","24,728.10","45,531,665"
23-Nov-2021,01:50,"24,698.06",-36.49,-0.15%,"24,735.14","24,691.94","24,749.69","25,739,802"
23-Nov-2021,01:45,"24,734.55",+18.20,+0.07%,"24,717.88","24,715.83","24,751.23","32,272,421"
23-Nov-2021,01:40,"24,716.35",-4.88,-0.02%,"24,723.29","24,699.37","24,735.38","42,221,328"
23-Nov-2021,01:35,"24,721.23",+32.24,+0.13%,"24,697.72","24,632.98","24,731.43","50,957,749"
23-Nov-2021,01:25,"24,688.99",-262.35,-1.05%,"24,688.99","24,688.99","24,688.99","16,521,634"
22-Nov-2021,08:10,"24,951.34",-18.66,-0.07%,"24,951.34","24,951.34","24,951.34","145,422,739"
22-Nov-2021,08:05,"24,970.00",-1.05,-0.00%,"24,970.00","24,970.00","24,970.00","35,500"
22-Nov-2021,08:00,"24,971.05",+1.16,+0.00%,"24,966.94","24,961.12","24,975.71","51,467,048"
22-Nov-2021,07:55,"24,969.89",+14.10,+0.06%,"24,960.39","24,953.96","24,973.19","36,334,718"
22-Nov-2021,07:50,"24,955.79",-15.86,-0.06%,"24,972.02","24,952.58","24,972.20","30,892,645"
22-Nov-2021,07:45,"24,971.65",+4.18,+0.02%,"24,968.09","24,957.87","24,973.82","30,927,795"
22-Nov-2021,07:40,"24,967.47",+10.13,+0.04%,"24,957.90","24,956.95","24,974.53","24,777,990"
22-Nov-2021,07:35,"24,957.34",+14.82,+0.06%,"24,943.71","24,936.35","24,961.23","16,811,665"
22-Nov-2021,07:30,"24,942.52",+14.42,+0.06%,"24,929.42","24,924.94","24,945.30","17,337,508"
22-Nov-2021,07:25,"24,928.10",+11.11,+0.04%,"24,917.08","24,914.74","24,933.33","23,633,309"
22-Nov-2021,07:20,"24,916.99",-8.47,-0.03%,"24,928.58","24,914.82","24,932.78","21,988,745"
22-Nov-2021,07:15,"24,925.46",-4.43,-0.02%,"24,929.77","24,916.84","24,948.06","15,639,996"
22-Nov-2021,07:10,"24,929.89",+9.06,+0.04%,"24,918.78","24,907.51","24,938.03","21,752,333"
22-Nov-2021,07:05,"24,920.83",+4.60,+0.02%,"24,917.71","24,914.06","24,930.52","13,142,643"
22-Nov-2021,07:00,"24,916.23",+6.12,+0.02%,"24,907.38","24,906.27","24,921.33","17,521,864"
22-Nov-2021,06:55,"24,910.11",-3.23,-0.01%,"24,913.34","24,903.19","24,926.10","15,994,441"
22-Nov-2021,06:50,"24,913.34",+7.36,+0.03%,"24,905.88","24,900.71","24,924.56","17,069,387"
22-Nov-2021,06:45,"24,905.98",+1.49,+0.01%,"24,901.96","24,896.20","24,912.45","11,985,338"
22-Nov-2021,06:40,"24,904.49",+21.16,+0.09%,"24,884.95","24,877.24","24,905.96","12,455,454"
22-Nov-2021,06:35,"24,883.33",-30.38,-0.12%,"24,911.42","24,881.46","24,920.50","13,319,534"
22-Nov-2021,06:30,"24,913.71",-17.96,-0.07%,"24,931.44","24,908.34","24,933.11","18,046,865"
22-Nov-2021,06:25,"24,931.67",-0.52,-0.00%,"24,933.26","24,921.12","24,935.33","28,933,802"
22-Nov-2021,06:20,"24,932.19",+11.04,+0.04%,"24,920.96","24,915.84","24,944.75","17,408,683"
22-Nov-2021,06:15,"24,921.15",+1.80,+0.01%,"24,918.69","24,908.27","24,925.00","10,027,579"
22-Nov-2021,06:10,"24,919.35",-6.23,-0.02%,"24,923.67","24,909.28","24,931.78","15,158,848"
22-Nov-2021,06:05,"24,925.58",-1.03,-0.00%,"24,926.00","24,914.83","24,933.29","15,363,294"
22-Nov-2021,06:00,"24,926.61",-4.20,-0.02%,"24,933.91","24,909.07","24,934.96","15,366,071"
22-Nov-2021,05:55,"24,930.81",-1.40,-0.01%,"24,932.21","24,922.19","24,935.45","14,289,431"
22-Nov-2021,05:50,"24,932.21",-1.69,-0.01%,"24,935.83","24,924.71","24,949.67","28,959,778"
22-Nov-2021,05:45,"24,933.90",+26.67,+0.11%,"24,906.67","24,905.31","24,943.69","29,137,496"
22-Nov-2021,05:40,"24,907.23",-10.77,-0.04%,"24,918.20","24,898.55","24,920.49","12,583,019"
22-Nov-2021,05:35,"24,918.00",+9.91,+0.04%,"24,908.26","24,905.02","24,923.62","10,111,723"
22-Nov-2021,05:30,"24,908.09",+14.22,+0.06%,"24,890.87","24,890.04","24,917.41","13,355,762"
22-Nov-2021,05:25,"24,893.87",+1.76,+0.01%,"24,892.18","24,888.82","24,903.98","11,325,236"
22-Nov-2021,05:20,"24,892.11",-12.76,-0.05%,"24,901.46","24,884.55","24,901.46","18,940,438"
22-Nov-2021,05:15,"24,904.87",+28.03,+0.11%,"24,879.32","24,869.94","24,906.28","11,275,386"
22-Nov-2021,05:10,"24,876.84",-35.68,-0.14%,"24,912.06","24,871.45","24,918.47","12,872,084"
22-Nov-2021,05:05,"24,912.52",-49.59,-0.20%,"24,961.58","24,909.28","24,961.58","22,146,855"
22-Nov-2021,04:10,"24,962.11",0.00,0.00%,"24,962.11","24,962.11","24,962.11",0
22-Nov-2021,04:05,"24,962.11",+0.52,+0.00%,"24,962.11","24,962.11","24,962.11","61,800"
22-Nov-2021,04:00,"24,961.59",+4.99,+0.02%,"24,954.27","24,952.79","24,967.24","30,246,893"
22-Nov-2021,03:55,"24,956.60",+11.01,+0.04%,"24,944.28","24,943.16","24,959.80","6,582,584"
22-Nov-2021,03:50,"24,945.59",+4.33,+0.02%,"24,941.95","24,940.11","24,957.22","6,887,392"
22-Nov-2021,03:45,"24,941.26",+17.87,+0.07%,"24,922.36","24,922.03","24,941.27","8,236,841"
22-Nov-2021,03:40,"24,923.39",-12.31,-0.05%,"24,935.48","24,922.39","24,946.37","10,150,100"
22-Nov-2021,03:35,"24,935.70",-32.86,-0.13%,"24,967.59","24,930.10","24,971.24","22,243,449"
22-Nov-2021,03:30,"24,968.56",-11.15,-0.04%,"24,974.25","24,965.60","24,988.72","21,243,539"
22-Nov-2021,03:25,"24,979.71",-6.05,-0.02%,"24,984.47","24,974.39","24,989.25","11,561,540"
22-Nov-2021,03:20,"24,985.76",+7.78,+0.03%,"24,979.12","24,971.48","25,004.20","11,679,590"
22-Nov-2021,03:15,"24,977.98",-6.79,-0.03%,"24,981.71","24,976.78","24,992.72","11,870,899"
22-Nov-2021,03:10,"24,984.77",-23.52,-0.09%,"25,005.75","24,983.28","25,006.24","18,146,484"
22-Nov-2021,03:05,"25,008.29",+11.04,+0.04%,"24,998.37","24,985.37","25,016.63","16,323,588"
22-Nov-2021,03:00,"24,997.25",+27.49,+0.11%,"24,969.46","24,959.78","25,003.36","18,307,006"
22-Nov-2021,02:55,"24,969.76",-12.30,-0.05%,"24,984.41","24,962.09","24,985.62","15,789,986"
22-Nov-2021,02:50,"24,982.06",+22.71,+0.09%,"24,958.34","24,942.91","24,985.21","22,535,146"
22-Nov-2021,02:45,"24,959.35",-27.51,-0.11%,"24,985.97","24,953.37","24,988.91","29,218,300"
22-Nov-2021,02:40,"24,986.86",-20.55,-0.08%,"25,004.18","24,971.76","25,017.13","29,842,730"
22-Nov-2021,02:35,"25,007.41",+15.34,+0.06%,"24,993.14","24,985.65","25,022.99","26,816,571"
22-Nov-2021,02:30,"24,992.07",-6.04,-0.02%,"24,999.69","24,980.96","25,006.16","20,476,066"
22-Nov-2021,02:25,"24,998.11",-15.33,-0.06%,"25,013.71","24,987.49","25,013.71","13,927,826"
22-Nov-2021,02:20,"25,013.44",-12.28,-0.05%,"25,025.65","24,996.49","25,026.47","18,978,302"
22-Nov-2021,02:15,"25,025.72",-36.92,-0.15%,"25,066.11","25,025.44","25,066.11","24,882,967"
22-Nov-2021,02:10,"25,062.64",+2.38,+0.01%,"25,057.74","25,057.11","25,099.95","29,315,365"
22-Nov-2021,02:05,"25,060.26",+31.97,+0.13%,"25,026.28","25,022.11","25,061.25","16,607,631"
