28-Dec-2021,03:15,"23,195.05",-40.09,-0.17%,"23,235.08","23,188.56","23,240.94","22,100,817"
28-Dec-2021,03:10,"23,235.14",+10.84,+0.05%,"23,222.90","23,205.46","23,237.97","15,218,380"
28-Dec-2021,03:05,"23,224.30",+15.63,+0.07%,"23,206.93","23,198.56","23,227.32","20,000,495"
28-Dec-2021,03:00,"23,208.67",-7.34,-0.03%,"23,215.64","23,206.92","23,223.50","15,746,859"
28-Dec-2021,02:55,"23,216.01",-28.88,-0.12%,"23,243.48","23,214.68","23,253.66","18,718,192"
28-Dec-2021,02:50,"23,244.89",-15.73,-0.07%,"23,259.73","23,241.00","23,271.82","24,428,654"
28-Dec-2021,02:45,"23,260.62",+32.21,+0.14%,"23,229.01","23,226.88","23,267.88","41,809,316"
28-Dec-2021,02:40,"23,228.41",+96.30,+0.42%,"23,132.42","23,132.42","23,232.06","27,088,319"
28-Dec-2021,02:35,"23,132.11",-1.88,-0.01%,"23,133.03","23,130.13","23,149.70","22,554,696"
28-Dec-2021,02:30,"23,133.99",+25.04,+0.11%,"23,110.29","23,099.48","23,133.99","21,999,375"
28-Dec-2021,02:25,"23,108.95",-19.80,-0.09%,"23,129.13","23,103.41","23,147.95","19,453,204"
28-Dec-2021,02:20,"23,128.75",-31.28,-0.14%,"23,158.05","23,127.66","23,158.05","18,864,759"
28-Dec-2021,02:15,"23,160.03",-23.18,-0.10%,"23,186.88","23,148.34","23,196.44","23,143,504"
28-Dec-2021,02:10,"23,183.21",+69.47,+0.30%,"23,114.31","23,114.31","23,183.21","20,756,783"
28-Dec-2021,02:05,"23,113.74",-27.90,-0.12%,"23,139.56","23,112.74","23,156.22","24,441,997"
28-Dec-2021,02:00,"23,141.64",-4.22,-0.02%,"23,149.37","23,128.27","23,161.57","24,189,237"
28-Dec-2021,01:55,"23,145.86",-19.89,-0.09%,"23,166.09","23,127.72","23,178.00","35,104,765"
28-Dec-2021,01:50,"23,165.75",-54.66,-0.24%,"23,221.49","23,162.88","23,223.35","21,506,044"
28-Dec-2021,01:45,"23,220.41",-37.42,-0.16%,"23,256.56","23,212.18","23,273.77","22,890,049"
28-Dec-2021,01:40,"23,257.83",+3.57,+0.02%,"23,252.44","23,252.44","23,295.00","32,023,111"
28-Dec-2021,01:35,"23,254.26",-28.09,-0.12%,"23,280.84","23,243.13","23,319.44","47,165,863"
28-Dec-2021,01:25,"23,282.35",+58.59,+0.25%,"23,282.35","23,282.35","23,282.35","22,335,818"
