Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
08-Feb-2022,03:40,"24,258.10",+8.66,+0.04%,"24,250.05","24,247.42","24,272.02","18,218,054"
08-Feb-2022,03:35,"24,249.44",-5.07,-0.02%,"24,251.58","24,235.61","24,253.31","15,776,201"
08-Feb-2022,03:30,"24,254.51",+51.28,+0.21%,"24,205.83","24,202.02","24,254.51","20,440,151"
08-Feb-2022,03:25,"24,203.23",-19.30,-0.08%,"24,220.60","24,198.30","24,221.72","24,437,317"
08-Feb-2022,03:20,"24,222.53",-8.43,-0.03%,"24,233.07","24,212.51","24,235.63","25,759,725"
08-Feb-2022,03:15,"24,230.96",-23.64,-0.10%,"24,253.43","24,230.96","24,256.23","21,540,711"
08-Feb-2022,03:10,"24,254.60",-3.30,-0.01%,"24,257.19","24,249.25","24,266.11","31,438,143"
08-Feb-2022,03:05,"24,257.90",-37.75,-0.16%,"24,296.26","24,255.97","24,299.13","20,031,595"
08-Feb-2022,03:00,"24,295.65",-10.25,-0.04%,"24,307.61","24,284.88","24,311.05","21,211,460"
08-Feb-2022,02:55,"24,305.90",+19.74,+0.08%,"24,283.70","24,283.48","24,307.64","33,952,964"
08-Feb-2022,02:50,"24,286.16",-32.81,-0.13%,"24,316.84","24,285.65","24,316.84","29,265,569"
08-Feb-2022,02:45,"24,318.97",+12.83,+0.05%,"24,311.43","24,308.76","24,326.35","24,928,596"
08-Feb-2022,02:40,"24,306.14",-0.46,-0.00%,"24,309.27","24,294.43","24,310.13","26,402,218"
08-Feb-2022,02:35,"24,306.60",-40.87,-0.17%,"24,348.60","24,300.22","24,348.60","33,058,330"
08-Feb-2022,02:30,"24,347.47",+15.27,+0.06%,"24,331.80","24,303.11","24,353.54","29,411,325"
08-Feb-2022,02:25,"24,332.20",+5.43,+0.02%,"24,323.97","24,314.29","24,341.20","23,293,426"
08-Feb-2022,02:20,"24,326.77",-28.11,-0.12%,"24,355.96","24,315.11","24,356.33","42,794,339"
08-Feb-2022,02:15,"24,354.88",-8.63,-0.04%,"24,364.29","24,337.01","24,367.49","32,365,327"
08-Feb-2022,02:10,"24,363.51",-28.11,-0.12%,"24,392.18","24,354.09","24,392.18","44,436,400"
08-Feb-2022,02:05,"24,391.62",-30.19,-0.12%,"24,421.70","24,389.30","24,430.57","37,756,355"
08-Feb-2022,02:00,"24,421.81",-17.70,-0.07%,"24,438.70","24,419.88","24,444.69","35,387,538"
08-Feb-2022,01:55,"24,439.51",-6.32,-0.03%,"24,447.19","24,413.30","24,461.09","89,049,295"
08-Feb-2022,01:50,"24,445.83",-18.44,-0.08%,"24,462.62","24,438.39","24,470.44","99,300,968"
08-Feb-2022,01:45,"24,464.27",-41.67,-0.17%,"24,511.35","24,456.99","24,524.02","27,888,680"
08-Feb-2022,01:40,"24,505.94",+61.96,+0.25%,"24,446.25","24,432.65","24,505.94","77,181,500"
08-Feb-2022,01:35,"24,443.98",-104.07,-0.42%,"24,504.53","24,414.54","24,538.38","123,726,812"
08-Feb-2022,01:25,"24,548.05",-31.50,-0.13%,"24,548.05","24,548.05","24,548.05","50,900,331"
07-Feb-2022,08:10,"24,579.55",+42.84,+0.17%,"24,579.55","24,579.55","24,579.55","210,976,833"
07-Feb-2022,08:05,"24,536.71",+0.83,+0.00%,"24,536.71","24,536.71","24,536.71","35,300"
07-Feb-2022,08:00,"24,535.88",+6.19,+0.03%,"24,531.78","24,529.92","24,547.80","47,396,360"
07-Feb-2022,07:55,"24,529.69",+5.89,+0.02%,"24,520.74","24,514.38","24,535.34","61,523,043"
07-Feb-2022,07:50,"24,523.80",+5.40,+0.02%,"24,521.00","24,516.72","24,533.66","37,276,434"
07-Feb-2022,07:45,"24,518.40",-7.42,-0.03%,"24,523.32","24,517.59","24,530.11","34,816,314"
07-Feb-2022,07:40,"24,525.82",+4.43,+0.02%,"24,521.32","24,513.39","24,528.77","34,211,702"
07-Feb-2022,07:35,"24,521.39",+13.14,+0.05%,"24,505.60","24,503.77","24,524.62","61,975,485"
07-Feb-2022,07:30,"24,508.25",-5.72,-0.02%,"24,512.77","24,501.69","24,517.79","71,869,943"
07-Feb-2022,07:25,"24,513.97",-5.85,-0.02%,"24,521.50","24,513.64","24,532.40","39,417,365"
07-Feb-2022,07:20,"24,519.82",-36.33,-0.15%,"24,552.61","24,516.88","24,559.24","29,405,658"
07-Feb-2022,07:15,"24,556.15",+30.18,+0.12%,"24,522.91","24,521.92","24,559.57","31,741,388"
07-Feb-2022,07:10,"24,525.97",+12.06,+0.05%,"24,515.03","24,502.74","24,525.97","39,488,195"
07-Feb-2022,07:05,"24,513.91",+12.64,+0.05%,"24,502.48","24,498.48","24,525.12","50,853,680"
07-Feb-2022,07:00,"24,501.27",+12.06,+0.05%,"24,487.57","24,481.59","24,502.43","26,753,073"
07-Feb-2022,06:55,"24,489.21",+10.31,+0.04%,"24,477.84","24,475.45","24,496.47","21,404,428"
07-Feb-2022,06:50,"24,478.90",+2.48,+0.01%,"24,476.05","24,469.30","24,496.37","25,988,042"
07-Feb-2022,06:45,"24,476.42",+31.61,+0.13%,"24,438.34","24,430.03","24,477.67","28,240,877"
07-Feb-2022,06:40,"24,444.81",-33.16,-0.14%,"24,482.96","24,437.65","24,487.43","39,016,856"
07-Feb-2022,06:35,"24,477.97",-13.79,-0.06%,"24,493.66","24,476.12","24,504.01","42,115,617"
07-Feb-2022,06:30,"24,491.76",-0.16,-0.00%,"24,493.06","24,481.87","24,497.84","19,380,651"
07-Feb-2022,06:25,"24,491.92",+13.10,+0.05%,"24,479.78","24,476.75","24,497.30","24,476,194"
07-Feb-2022,06:20,"24,478.82",+6.57,+0.03%,"24,474.00","24,468.04","24,482.49","20,712,115"
07-Feb-2022,06:15,"24,472.25",-17.85,-0.07%,"24,489.78","24,470.70","24,499.58","27,851,844"
07-Feb-2022,06:10,"24,490.10",-5.44,-0.02%,"24,494.98","24,482.48","24,507.43","35,060,385"
07-Feb-2022,06:05,"24,495.54",-15.25,-0.06%,"24,513.13","24,492.54","24,516.02","46,728,505"
07-Feb-2022,06:00,"24,510.79",+15.72,+0.06%,"24,497.31","24,493.23","24,514.59","20,446,596"
07-Feb-2022,05:55,"24,495.07",+4.10,+0.02%,"24,495.26","24,487.60","24,501.43","22,175,777"
07-Feb-2022,05:50,"24,490.97",-5.69,-0.02%,"24,497.60","24,486.11","24,501.67","41,943,534"
07-Feb-2022,05:45,"24,496.66",-22.62,-0.09%,"24,516.32","24,485.46","24,517.97","40,198,071"
07-Feb-2022,05:40,"24,519.28",+19.13,+0.08%,"24,501.58","24,494.88","24,519.28","26,673,508"
07-Feb-2022,05:35,"24,500.15",+25.60,+0.10%,"24,473.68","24,467.22","24,500.15","17,783,025"
07-Feb-2022,05:30,"24,474.55",-29.64,-0.12%,"24,505.18","24,474.55","24,506.47","23,351,549"
07-Feb-2022,05:25,"24,504.19",+2.61,+0.01%,"24,499.80","24,499.80","24,519.10","43,850,180"
07-Feb-2022,05:20,"24,501.58",-34.95,-0.14%,"24,536.92","24,501.58","24,543.36","32,424,826"
07-Feb-2022,05:15,"24,536.53",+21.48,+0.09%,"24,515.07","24,514.46","24,537.84","27,784,728"
07-Feb-2022,05:10,"24,515.05",-29.07,-0.12%,"24,542.30","24,510.86","24,546.65","24,885,675"
07-Feb-2022,05:05,"24,544.12",+47.07,+0.19%,"24,514.13","24,514.13","24,556.22","60,302,751"
07-Feb-2022,04:10,"24,497.05",0.00,0.00%,"24,497.05","24,497.05","24,497.05",0
07-Feb-2022,04:05,"24,497.05",-0.98,-0.00%,"24,497.05","24,497.05","24,497.05","81,500"
07-Feb-2022,04:00,"24,498.03",-21.77,-0.09%,"24,522.14","24,497.09","24,523.97","16,916,073"
07-Feb-2022,03:55,"24,519.80",+9.35,+0.04%,"24,510.24","24,509.62","24,522.79","40,924,052"
07-Feb-2022,03:50,"24,510.45",+6.68,+0.03%,"24,501.76","24,490.78","24,510.92","20,128,304"
07-Feb-2022,03:45,"24,503.77",+22.13,+0.09%,"24,484.05","24,480.43","24,506.56","16,842,743"
07-Feb-2022,03:40,"24,481.64",+34.26,+0.14%,"24,443.22","24,427.32","24,483.42","47,764,335"
07-Feb-2022,03:35,"24,447.38",-21.42,-0.09%,"24,468.81","24,440.43","24,470.09","18,224,757"
07-Feb-2022,03:30,"24,468.80",+25.34,+0.10%,"24,443.67","24,438.89","24,468.80","31,521,960"
07-Feb-2022,03:25,"24,443.46",+17.73,+0.07%,"24,425.42","24,420.24","24,445.93","24,076,238"
07-Feb-2022,03:20,"24,425.73",+37.16,+0.15%,"24,390.98","24,389.61","24,430.70","28,949,161"
07-Feb-2022,03:15,"24,388.57",-2.36,-0.01%,"24,389.91","24,365.89","24,389.96","23,896,196"
07-Feb-2022,03:10,"24,390.93",-37.44,-0.15%,"24,428.59","24,387.33","24,434.72","27,628,980"
07-Feb-2022,03:05,"24,428.37",+15.73,+0.06%,"24,408.55","24,407.84","24,434.87","26,749,051"
07-Feb-2022,03:00,"24,412.64",+17.12,+0.07%,"24,395.15","24,394.01","24,420.27","28,187,875"
07-Feb-2022,02:55,"24,395.52",-1.71,-0.01%,"24,391.99","24,383.34","24,400.62","17,555,731"
07-Feb-2022,02:50,"24,397.23",+10.65,+0.04%,"24,380.35","24,371.86","24,397.52","18,233,241"
07-Feb-2022,02:45,"24,386.58",-6.57,-0.03%,"24,395.07","24,380.89","24,402.78","21,910,426"
07-Feb-2022,02:40,"24,393.15",-30.25,-0.12%,"24,424.92","24,391.68","24,425.66","16,802,872"
07-Feb-2022,02:35,"24,423.40",-20.45,-0.08%,"24,442.58","24,404.80","24,446.53","42,248,121"
07-Feb-2022,02:30,"24,443.85",+5.35,+0.02%,"24,443.02","24,438.65","24,466.90","21,303,437"
07-Feb-2022,02:25,"24,438.50",+22.71,+0.09%,"24,414.29","24,414.29","24,450.89","38,482,556"
07-Feb-2022,02:20,"24,415.79",-36.68,-0.15%,"24,449.67","24,412.90","24,463.75","32,571,971"
07-Feb-2022,02:15,"24,452.47",+16.15,+0.07%,"24,437.76","24,413.33","24,452.47","73,670,761"
07-Feb-2022,02:10,"24,436.32",+23.21,+0.10%,"24,419.53","24,411.45","24,440.67","33,264,338"
07-Feb-2022,02:05,"24,413.11",-34.77,-0.14%,"24,449.66","24,413.11","24,460.79","49,236,131"
07-Feb-2022,02:00,"24,447.88",-35.22,-0.14%,"24,479.74","24,431.92","24,479.74","41,576,163"
07-Feb-2022,01:55,"24,483.10",+10.48,+0.04%,"24,474.64","24,471.90","24,502.00","23,886,639"
07-Feb-2022,01:50,"24,472.62",-3.65,-0.01%,"24,474.86","24,457.68","24,488.22","40,010,995"
07-Feb-2022,01:45,"24,476.27",-109.47,-0.45%,"24,586.64","24,473.02","24,604.38","57,036,780"
07-Feb-2022,01:40,"24,585.74",+100.06,+0.41%,"24,485.98","24,483.88","24,585.74","55,899,409"
07-Feb-2022,01:35,"24,485.68",-123.75,-0.50%,"24,592.23","24,482.07","24,616.50","61,953,282"
07-Feb-2022,01:25,"24,609.43",+36.14,+0.15%,"24,609.43","24,609.43","24,609.43","50,030,263"
04-Feb-2022,08:10,"24,573.29",+2.72,+0.01%,"24,573.29","24,573.29","24,573.29","185,435,694"
04-Feb-2022,08:05,"24,570.57",+1.36,+0.01%,"24,570.57","24,570.57","24,570.57","52,950"
04-Feb-2022,08:00,"24,569.21",+1.29,+0.01%,"24,569.32","24,564.17","24,575.82","59,172,745"
04-Feb-2022,07:55,"24,567.92",-6.24,-0.03%,"24,568.14","24,563.16","24,576.76","35,932,152"
04-Feb-2022,07:50,"24,574.16",+12.82,+0.05%,"24,556.56","24,549.88","24,574.16","29,515,353"
04-Feb-2022,07:45,"24,561.34",-18.58,-0.08%,"24,576.61","24,555.37","24,583.91","30,154,105"
04-Feb-2022,07:40,"24,579.92",-11.46,-0.05%,"24,590.43","24,579.92","24,595.13","31,182,773"
04-Feb-2022,07:35,"24,591.38",+13.40,+0.05%,"24,573.89","24,571.82","24,596.06","18,595,944"
04-Feb-2022,07:30,"24,577.98",-7.32,-0.03%,"24,585.87","24,569.93","24,585.87","26,380,532"
04-Feb-2022,07:25,"24,585.30",+4.88,+0.02%,"24,577.76","24,570.23","24,587.61","16,931,903"
04-Feb-2022,07:20,"24,580.42",+1.64,+0.01%,"24,575.94","24,565.64","24,586.34","24,837,530"
04-Feb-2022,07:15,"24,578.78",-19.16,-0.08%,"24,595.51","24,569.27","24,599.50","24,142,505"
04-Feb-2022,07:10,"24,597.94",-0.07,-0.00%,"24,598.24","24,590.09","24,609.33","16,920,607"
04-Feb-2022,07:05,"24,598.01",-5.10,-0.02%,"24,604.54","24,596.19","24,608.77","18,903,150"
04-Feb-2022,07:00,"24,603.11",+9.52,+0.04%,"24,592.22","24,588.47","24,606.95","16,437,634"
04-Feb-2022,06:55,"24,593.59",+5.57,+0.02%,"24,589.33","24,586.58","24,597.57","18,787,254"
04-Feb-2022,06:50,"24,588.02",+9.00,+0.04%,"24,578.31","24,573.90","24,604.76","32,679,308"
04-Feb-2022,06:45,"24,579.02",+28.27,+0.12%,"24,550.87","24,543.71","24,579.02","42,452,662"
04-Feb-2022,06:40,"24,550.75",+5.14,+0.02%,"24,544.87","24,536.48","24,555.97","11,761,899"
04-Feb-2022,06:35,"24,545.61",-9.94,-0.04%,"24,556.21","24,544.05","24,569.47","14,512,835"
04-Feb-2022,06:30,"24,555.55",-20.11,-0.08%,"24,575.66","24,552.51","24,581.35","22,241,453"
04-Feb-2022,06:25,"24,575.66",-18.28,-0.07%,"24,592.41","24,575.66","24,596.39","17,865,120"
04-Feb-2022,06:20,"24,593.94",+8.38,+0.03%,"24,586.12","24,583.85","24,595.17","24,139,387"
04-Feb-2022,06:15,"24,585.56",+1.81,+0.01%,"24,582.91","24,582.08","24,591.70","11,675,001"
04-Feb-2022,06:10,"24,583.75",+24.06,+0.10%,"24,559.16","24,559.16","24,588.97","37,090,234"
04-Feb-2022,06:05,"24,559.69",+9.11,+0.04%,"24,549.39","24,541.62","24,559.69","10,138,977"
04-Feb-2022,06:00,"24,550.58",-8.45,-0.03%,"24,556.88","24,547.73","24,565.52","54,074,703"
04-Feb-2022,05:55,"24,559.03",+3.45,+0.01%,"24,556.27","24,542.22","24,559.89","10,697,204"
04-Feb-2022,05:50,"24,555.58",+19.13,+0.08%,"24,537.54","24,521.59","24,560.73","16,848,378"
04-Feb-2022,05:45,"24,536.45",-21.29,-0.09%,"24,557.44","24,524.68","24,558.71","20,671,947"
04-Feb-2022,05:40,"24,557.74",-3.44,-0.01%,"24,559.17","24,550.45","24,566.10","8,245,476"
04-Feb-2022,05:35,"24,561.18",+9.33,+0.04%,"24,554.22","24,548.64","24,565.22","12,992,090"
04-Feb-2022,05:30,"24,551.85",+20.96,+0.09%,"24,534.76","24,534.76","24,564.35","17,396,456"
04-Feb-2022,05:25,"24,530.89",+12.63,+0.05%,"24,518.42","24,513.24","24,536.06","19,363,710"
04-Feb-2022,05:20,"24,518.26",-8.90,-0.04%,"24,528.57","24,509.80","24,535.46","10,972,322"
04-Feb-2022,05:15,"24,527.16",-16.52,-0.07%,"24,541.00","24,523.85","24,547.42","9,463,608"
04-Feb-2022,05:10,"24,543.68",+48.79,+0.20%,"24,497.94","24,497.82","24,551.60","20,563,889"
04-Feb-2022,05:05,"24,494.89",+47.58,+0.19%,"24,444.47","24,444.47","24,498.58","27,312,800"
04-Feb-2022,04:10,"24,447.31",0.00,0.00%,"24,447.31","24,447.31","24,447.31",0
04-Feb-2022,04:05,"24,447.31",+0.36,+0.00%,"24,447.31","24,447.31","24,447.31","25,400"
04-Feb-2022,04:00,"24,446.95",-5.45,-0.02%,"24,451.86","24,440.88","24,457.05","11,355,252"
04-Feb-2022,03:55,"24,452.40",-15.09,-0.06%,"24,465.96","24,452.40","24,475.71","12,399,924"
04-Feb-2022,03:50,"24,467.49",+31.10,+0.13%,"24,437.66","24,436.51","24,471.49","13,044,979"
04-Feb-2022,03:45,"24,436.39",+20.70,+0.08%,"24,416.86","24,415.41","24,445.44","16,407,296"
04-Feb-2022,03:40,"24,415.69",+14.16,+0.06%,"24,402.72","24,399.78","24,419.91","10,973,410"
04-Feb-2022,03:35,"24,401.53",-6.07,-0.02%,"24,409.69","24,394.44","24,409.69","7,990,960"
04-Feb-2022,03:30,"24,407.60",-10.18,-0.04%,"24,421.41","24,392.51","24,422.48","13,556,577"
04-Feb-2022,03:25,"24,417.78",+7.06,+0.03%,"24,410.55","24,406.31","24,429.78","12,988,947"
04-Feb-2022,03:20,"24,410.72",-10.88,-0.04%,"24,422.66","24,400.92","24,435.11","18,922,751"
04-Feb-2022,03:15,"24,421.60",+31.94,+0.13%,"24,389.97","24,387.84","24,421.60","16,884,489"
04-Feb-2022,03:10,"24,389.66",-3.91,-0.02%,"24,397.93","24,387.26","24,400.63","14,411,926"
04-Feb-2022,03:05,"24,393.57",+10.43,+0.04%,"24,384.00","24,384.00","24,401.83","11,462,425"
04-Feb-2022,03:00,"24,383.14",-1.71,-0.01%,"24,386.02","24,371.48","24,386.16","13,441,072"
04-Feb-2022,02:55,"24,384.85",+13.36,+0.05%,"24,373.13","24,358.88","24,401.03","17,368,900"
04-Feb-2022,02:50,"24,371.49",-46.03,-0.19%,"24,416.88","24,367.36","24,416.88","14,477,994"
04-Feb-2022,02:45,"24,417.52",+9.05,+0.04%,"24,407.92","24,399.27","24,428.42","17,637,092"
04-Feb-2022,02:40,"24,408.47",-3.51,-0.01%,"24,407.15","24,390.94","24,411.74","33,067,811"
04-Feb-2022,02:35,"24,411.98",+15.47,+0.06%,"24,397.45","24,397.45","24,429.33","23,417,506"
04-Feb-2022,02:30,"24,396.51",+20.96,+0.09%,"24,376.71","24,371.33","24,400.26","16,392,860"
04-Feb-2022,02:25,"24,375.55",-13.98,-0.06%,"24,391.42","24,375.55","24,409.03","24,062,903"
04-Feb-2022,02:20,"24,389.53",+47.28,+0.19%,"24,345.55","24,319.75","24,392.13","38,286,792"
04-Feb-2022,02:15,"24,342.25",+44.58,+0.18%,"24,299.86","24,299.86","24,352.18","32,967,315"
04-Feb-2022,02:10,"24,297.67",+42.16,+0.17%,"24,260.12","24,257.68","24,297.67","31,694,738"
04-Feb-2022,02:05,"24,255.51",+55.96,+0.23%,"24,199.93","24,199.93","24,255.51","24,686,832"
04-Feb-2022,02:00,"24,199.55",+57.07,+0.24%,"24,142.48","24,140.89","24,202.11","22,904,597"
04-Feb-2022,01:55,"24,142.48",-16.93,-0.07%,"24,160.49","24,142.28","24,184.71","32,125,619"
04-Feb-2022,01:50,"24,159.41",-56.97,-0.24%,"24,213.22","24,150.59","24,240.49","46,226,507"
04-Feb-2022,01:45,"24,216.38",-0.07,-0.00%,"24,215.03","24,186.78","24,222.51","29,508,346"
04-Feb-2022,01:40,"24,216.45",-81.40,-0.34%,"24,287.53","24,207.09","24,291.22","50,952,026"
04-Feb-2022,01:35,"24,297.85",-95.01,-0.39%,"24,337.19","24,281.04","24,343.20","99,999,998"
04-Feb-2022,01:25,"24,392.86",,,"24,392.86","24,392.86","24,392.86","96,735,832"
